,Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories,date
5056,12,00:00:30.000,00:00:30.000,0.08,2,--,0:06:01  ,0:06:01  ,0:04:08  ,171.640625,192.0,96.63213508477467,171.0,173.0,--,8,2022-11-02 06:31:55
5057,13,00:00:30.000,00:00:30.000,0.13,--,--,0:03:46  ,0:03:46  ,0:03:49  ,187.4375,196.0,141.25242268256088,166.0,171.0,--,8,2022-11-02 06:31:55
5058,14,00:00:30.000,00:00:30.000,0.08,--,--,0:06:26  ,0:06:26  ,0:03:50  ,171.0,196.0,90.79531842505024,173.0,175.0,--,8,2022-11-02 06:31:55
5059,15,00:00:30.000,00:00:30.000,0.12,--,--,0:04:07  ,0:04:07  ,0:03:56  ,187.59375,194.0,129.24737989078378,169.0,173.0,--,8,2022-11-02 06:31:55
5060,16,00:00:30.000,00:00:30.000,0.08,--,--,0:06:12  ,0:06:12  ,0:03:55  ,171.234375,194.0,93.97645663666847,173.0,175.0,--,8,2022-11-02 06:31:55
5061,17,00:00:30.000,00:00:30.000,0.12,--,--,0:04:19  ,0:04:19  ,0:04:00  ,185.671875,194.0,124.3160857422368,168.0,170.0,--,8,2022-11-02 06:31:55
5062,18,00:00:30.000,00:00:30.000,0.09,--,--,0:05:38  ,0:05:38  ,0:04:00  ,175.140625,194.0,101.10732551688376,173.0,175.0,--,8,2022-11-02 06:31:55
5063,19,00:00:30.000,00:00:30.000,0.12,--,1,0:04:05  ,0:04:05  ,0:03:50  ,187.703125,196.0,130.14167919649546,170.0,174.0,--,8,2022-11-02 06:31:55
5064,20,00:00:30.000,00:00:30.000,0.07,--,--,0:06:48  ,0:06:48  ,0:03:49  ,169.0,194.0,86.88757179756841,174.0,176.0,--,8,2022-11-02 06:31:55
5065,21,00:00:30.000,00:00:30.000,0.13,--,--,0:03:51  ,0:03:51  ,0:03:48  ,186.53125,194.0,139.1187803652203,168.0,171.0,--,8,2022-11-02 06:31:55
5066,22,00:00:30.000,00:00:30.000,0.06,--,--,0:08:17  ,0:08:17  ,0:03:47  ,140.703125,190.0,85.71238092552748,170.0,175.0,--,8,2022-11-02 06:31:55
5067,23,00:00:30.000,00:00:30.000,0.13,--,--,0:03:51  ,0:03:51  ,0:03:33  ,192.328125,201.0,134.78008025123893,163.0,170.0,--,8,2022-11-02 06:31:55
5068,24,00:00:30.000,00:00:30.000,0.06,--,--,0:08:49  ,0:08:49  ,0:03:33  ,135.828125,198.0,83.48786492184804,171.0,175.0,--,8,2022-11-02 06:31:55
5069,25,00:00:30.000,00:00:30.000,0.14,2,--,0:03:33  ,0:03:33  ,0:03:26  ,191.265625,201.0,146.87428199799854,165.0,172.0,--,8,2022-11-02 06:31:55
5070,26,00:00:30.000,00:00:30.000,0.06,--,--,0:07:47  ,0:07:47  ,0:03:39  ,153.703125,194.0,83.45959054462743,172.0,176.0,--,8,2022-11-02 06:31:55
5071,27,00:00:30.000,00:00:30.000,0.13,--,3,0:03:43  ,0:03:43  ,0:03:30  ,186.5625,198.0,143.65159128978223,165.0,173.0,--,8,2022-11-02 06:31:55
5072,28,00:00:30.000,00:00:30.000,0.06,--,--,0:07:58  ,0:07:58  ,0:03:28  ,145.5625,196.0,86.06612196087376,173.0,176.0,--,8,2022-11-02 06:31:55
5073,29,00:06:30.884,00:06:30.884,1.0,2,--,0:06:30  ,0:06:30  ,0:05:47  ,169.078125,174.0,90.78538307814912,147.0,165.0,--,86,2022-11-02 06:31:55
5074,30,00:03:29.116,00:03:29.000,0.55,--,3,0:06:17  ,0:06:17  ,0:05:29  ,171.140625,174.0,92.8897245346708,153.0,159.0,--,49,2022-11-02 06:31:55
5075,31,00:01:05.483,00:01:05.483,0.16,--,--,0:06:49  ,0:06:49  ,0:06:48  ,168.609375,170.0,86.88849075702998,150.0,157.0,--,15,2022-11-02 06:31:55
5076,Summary,00:43:05.483,00:43:04.246,7.17,23,71,0:06:00  ,0:06:00  ,0:03:26  ,171.515625,201.0,96.47316895719152,149.0,176.0,--,601,2022-11-02 06:31:55
5077,1,00:05:49.482,00:05:40.000,1.0,--,50,0:05:49  ,0:05:40  ,0:04:32  ,163.078125,173.0,105.27632961596302,--,--,--,93,2022-03-23 06:24:15
5078,2,00:03:48.466,00:03:48.466,0.75,--,--,0:05:04  ,0:05:04  ,0:05:04  ,168.484375,174.0,117.139887911206,--,--,--,67,2022-03-23 06:24:15
5079,Summary,00:09:37.948,00:09:28.466,1.75,--,50,0:05:29  ,0:05:24  ,0:04:32  ,165.21875,174.0,109.9660590711906,--,--,--,160,2022-03-23 06:24:15
5080,1,00:06:29.837,00:06:29.837,1.0,0,35,0:06:29  ,0:06:29  ,0:05:37  ,168.9375,177.0,91.57000122070312,151.0,170.0,--,69,2023-04-13 07:57:36
5081,2,00:06:31.722,00:06:28.000,1.0,0,7,0:06:31  ,0:06:28  ,0:05:39  ,168.296875,181.0,91.72999877929688,137.0,146.0,--,81,2023-04-13 07:57:36
5082,3,00:06:21.504,00:06:21.504,1.0,0,1,0:06:21  ,0:06:21  ,0:06:02  ,168.5625,172.0,93.7,145.0,152.0,--,83,2023-04-13 07:57:36
5083,4,00:06:30.095,00:06:30.000,1.0,10,1,0:06:30  ,0:06:29  ,0:06:00  ,168.359375,171.0,91.17000122070311,150.0,159.0,--,86,2023-04-13 07:57:36
5084,5,00:06:15.952,00:06:15.952,1.0,0,11,0:06:15  ,0:06:15  ,0:06:00  ,168.046875,170.0,95.32000122070312,148.0,159.0,--,82,2023-04-13 07:57:36
5085,6,00:06:16.168,00:06:16.000,1.0,0,1,0:06:16  ,0:06:16  ,0:05:55  ,168.5625,170.0,94.92999877929688,151.0,156.0,--,84,2023-04-13 07:57:36
5086,7,00:06:30.647,00:06:30.647,1.0,38,0,0:06:30  ,0:06:30  ,0:05:58  ,169.0,174.0,92.05999755859376,166.0,173.0,--,98,2023-04-13 07:57:36
5087,8,00:00:04.075,00:00:04.000,0.01,0,0,0:11:22  ,0:11:10  ,0:11:09  ,109.0,109.0,79.37999877929688,160.0,161.0,--,1,2023-04-13 07:57:36
5088,9,00:00:07.205,00:00:06.000,0.01,1,0,0:12:45  ,0:10:37  ,0:11:18  ,110.28125,111.0,78.04000244140626,159.0,160.0,--,1,2023-04-13 07:57:36
5089,Summary,00:45:07.205,00:45:01.940,7.02,50,56,0:06:25  ,0:06:25  ,0:05:37  ,168.296875,181.0,92.84000244140626,150.0,173.0,--,586,2023-04-13 07:57:36
5090,1,00:06:26.639,00:06:26.639,1.0,0,39,0:06:26  ,0:06:26  ,0:04:59  ,166.0,175.0,93.48404482147988,133.0,145.0,--,80,2023-01-02 15:51:57
5091,2,00:06:33.893,00:06:33.000,1.0,0,8,0:06:33  ,0:06:33  ,0:05:27  ,166.28125,174.0,91.60721939668468,143.0,149.0,--,83,2023-01-02 15:51:57
5092,3,00:06:19.168,00:06:19.000,1.0,0,0,0:06:19  ,0:06:19  ,0:05:59  ,169.265625,175.0,93.48690975787196,150.0,154.0,--,86,2023-01-02 15:51:57
5093,4,00:06:22.622,00:06:22.622,1.0,9,1,0:06:22  ,0:06:22  ,0:06:04  ,169.0,174.0,92.78859479865238,155.0,161.0,--,86,2023-01-02 15:51:57
5094,5,00:06:09.339,00:06:09.000,1.0,1,11,0:06:09  ,0:06:09  ,0:05:52  ,168.953125,174.0,96.152341586276,154.0,162.0,--,84,2023-01-02 15:51:57
5095,6,00:06:22.235,00:06:22.000,1.0,0,0,0:06:22  ,0:06:22  ,0:06:14  ,171.21875,176.0,91.67892103408538,154.0,157.0,--,86,2023-01-02 15:51:57
5096,7,00:06:07.362,00:06:07.362,1.0,36,0,0:06:07  ,0:06:07  ,0:05:11  ,171.546875,181.0,95.20816812215624,166.0,174.0,--,93,2023-01-02 15:51:57
5097,8,00:00:38.742,00:00:38.000,0.08,0,0,0:08:22  ,0:08:12  ,0:06:42  ,140.84375,171.0,84.81153884415968,165.0,169.0,--,8,2023-01-02 15:51:57
5098,9,00:00:06.301,00:00:06.000,0.01,1,0,0:14:16  ,0:13:36  ,0:10:30  ,16.28125,114.0,429.87417078311614,159.0,161.0,--,1,2023-01-02 15:51:57
5099,Summary,00:45:06.301,00:45:03.623,7.08,47,60,0:06:21  ,0:06:21  ,0:04:59  ,168.078125,181.0,94.11524931168184,151.0,174.0,--,608,2023-01-02 15:51:57
5100,1,00:20:00.000,00:20:00.000,3.11,10,53,0:06:26  ,0:06:26  ,0:05:33  ,170.359375,176.0,91.37000122070312,141.0,158.0,--,252,2023-06-08 11:40:06
5101,2,00:12:00.000,00:12:00.000,2.53,8,1,0:04:44  ,0:04:44  ,0:04:25  ,180.640625,185.0,116.5800048828125,175.0,181.0,--,198,2023-06-08 11:40:06
5102,3,00:05:00.000,00:05:00.000,0.65,3,8,0:07:42  ,0:07:42  ,0:04:53  ,159.78125,181.0,84.44000244140625,157.0,184.0,--,60,2023-06-08 11:40:06
5103,4,00:12:00.000,00:12:00.000,2.54,0,2,0:04:43  ,0:04:43  ,0:04:28  ,181.546875,188.0,116.45,183.0,188.0,--,206,2023-06-08 11:40:06
5104,5,00:05:00.000,00:05:00.000,0.54,0,0,0:09:16  ,0:09:16  ,0:05:01  ,143.296875,175.0,78.57999877929689,156.0,186.0,--,49,2023-06-08 11:40:06
5105,6,00:10:00.000,00:10:00.000,1.42,24,0,0:07:01  ,0:07:01  ,0:06:14  ,168.96875,176.0,84.87999877929688,173.0,182.0,--,141,2023-06-08 11:40:06
5106,7,00:00:00.717,00:00:00.717,0.01,0,0,0:02:20  ,0:02:20  ,0:07:10  ,175.0,175.0,80.85000000000001,171.0,171.0,--,0,2023-06-08 11:40:06
5107,Summary,01:04:00.717,01:04:00.717,10.79,46,65,0:05:55  ,0:05:55  ,0:04:25  ,171.234375,188.0,98.25,163.0,188.0,--,906,2023-06-08 11:40:06
5108,1,00:06:27.479,00:06:27.479,1.0,0,28,0:06:27  ,0:06:27  ,0:06:08  ,165.140625,170.0,93.45,133.0,146.0,--,78,2023-08-03 06:42:41
5109,2,00:06:05.640,00:06:05.640,1.0,3,19,0:06:05  ,0:06:05  ,0:04:11  ,168.328125,172.0,97.45999755859376,141.0,148.0,--,78,2023-08-03 06:42:41
5110,3,00:06:16.961,00:06:16.961,1.0,6,1,0:06:16  ,0:06:16  ,0:06:02  ,169.234375,171.0,93.29000244140626,148.0,157.0,--,84,2023-08-03 06:42:41
5111,4,00:06:17.490,00:06:17.000,1.0,6,3,0:06:17  ,0:06:17  ,0:05:55  ,168.96875,172.0,94.99000244140626,150.0,158.0,--,84,2023-08-03 06:42:41
5112,5,00:04:52.430,00:04:52.430,0.7,26,0,0:06:54  ,0:06:54  ,0:06:22  ,169.296875,171.0,85.85999755859376,156.0,165.0,--,67,2023-08-03 06:42:41
5113,6,00:00:15.000,00:00:14.000,0.07,0,0,0:03:31  ,0:03:17  ,0:02:36  ,202.28125,214.0,101.44000244140624,166.0,173.0,--,3,2023-08-03 06:42:41
5114,7,00:00:45.000,00:00:45.000,0.05,0,0,0:14:03  ,0:14:04  ,0:02:36  ,119.28125,204.0,81.39000244140625,162.0,177.0,--,10,2023-08-03 06:42:41
5115,8,00:00:15.000,00:00:15.000,0.08,0,0,0:03:17  ,0:03:17  ,0:02:52  ,201.0625,213.0,113.0300048828125,157.0,172.0,--,3,2023-08-03 06:42:41
5116,9,00:00:45.000,00:00:45.000,0.07,0,1,0:10:46  ,0:10:46  ,0:02:53  ,129.5625,209.0,95.52999877929688,162.0,179.0,--,10,2023-08-03 06:42:41
5117,10,00:00:15.000,00:00:15.000,0.08,0,0,0:03:11  ,0:03:11  ,0:02:46  ,206.46875,219.0,120.71999511718752,159.0,172.0,--,3,2023-08-03 06:42:41
5118,11,00:00:45.000,00:00:45.000,0.06,0,0,0:11:38  ,0:11:38  ,0:02:48  ,121.484375,209.0,103.39000244140624,165.0,180.0,--,11,2023-08-03 06:42:41
5119,12,00:00:15.000,00:00:15.000,0.08,0,0,0:03:16  ,0:03:16  ,0:02:49  ,206.203125,217.0,113.7800048828125,163.0,175.0,--,4,2023-08-03 06:42:41
5120,13,00:00:45.000,00:00:45.000,0.09,0,0,0:08:33  ,0:08:33  ,0:02:50  ,133.796875,213.0,104.0699951171875,168.0,180.0,--,11,2023-08-03 06:42:41
5121,14,00:00:15.000,00:00:15.000,0.08,1,0,0:03:11  ,0:03:11  ,0:02:51  ,210.9375,219.0,115.80999755859376,167.0,178.0,--,4,2023-08-03 06:42:41
5122,15,00:00:45.000,00:00:45.000,0.06,0,1,0:12:25  ,0:12:25  ,0:03:04  ,121.171875,213.0,95.02000122070314,172.0,183.0,--,12,2023-08-03 06:42:41
5123,16,00:00:15.000,00:00:15.000,0.08,0,0,0:03:08  ,0:03:08  ,0:02:39  ,206.40625,223.0,116.0300048828125,166.0,177.0,--,4,2023-08-03 06:42:41
5124,17,00:00:45.000,00:00:45.000,0.08,0,0,0:09:50  ,0:09:50  ,0:02:49  ,130.15625,212.0,94.30999755859376,174.0,184.0,--,12,2023-08-03 06:42:41
5125,18,00:00:02.424,00:00:02.000,0.0,0,0,0:08:28  ,0:06:59  ,0:12:45  ,120.671875,121.0,66.5,156.0,157.0,--,1,2023-08-03 06:42:41
5126,Summary,00:36:02.424,00:36:00.510,5.58,42,53,0:06:27  ,0:06:27  ,0:02:36  ,164.328125,223.0,94.4,149.0,184.0,--,480,2023-08-03 06:42:41
5127,1,00:15:00.000,00:15:00.000,2.37,9,44,0:06:20  ,0:06:20  ,0:05:32  ,171.53125,176.0,92.35,141.0,161.0,--,191,2023-05-20 15:44:18
5128,2,00:05:00.000,00:05:00.000,1,0,11,0:05:01  ,0:05:01  ,0:04:43  ,177.8125,182.0,111.59000244140626,166.0,173.0,--,77,2023-05-20 15:44:18
5129,3,00:02:00.000,00:02:00.000,0.3,0,0,0:06:44  ,0:06:44  ,0:04:50  ,170.640625,179.0,89.87000122070313,158.0,172.0,--,26,2023-05-20 15:44:18
5130,4,00:05:00.000,00:05:00.000,1,0,2,0:05:01  ,0:05:01  ,0:04:56  ,178.5625,182.0,110.4,171.0,176.0,--,79,2023-05-20 15:44:18
5131,5,00:02:00.000,00:02:00.000,0.31,0,0,0:06:27  ,0:06:27  ,0:04:56  ,171.171875,179.0,94.32999877929689,164.0,176.0,--,28,2023-05-20 15:44:18
5132,6,00:05:00.000,00:05:00.000,0.99,10,0,0:05:02  ,0:05:02  ,0:04:52  ,179.546875,183.0,109.8199951171875,176.0,181.0,--,82,2023-05-20 15:44:18
5133,7,00:02:00.000,00:02:00.000,0.3,0,5,0:06:34  ,0:06:34  ,0:04:58  ,171.265625,178.0,92.57000122070312,161.0,178.0,--,27,2023-05-20 15:44:18
5134,8,00:05:00.000,00:05:00.000,1.01,0,4,0:04:57  ,0:04:57  ,0:04:48  ,180.234375,183.0,110.8,175.0,182.0,--,80,2023-05-20 15:44:18
5135,9,00:02:00.000,00:02:00.000,0.28,0,0,0:07:13  ,0:07:13  ,0:04:52  ,161.484375,181.0,86.24000244140626,166.0,180.0,--,27,2023-05-20 15:44:18
5136,10,00:05:00.000,00:05:00.000,1.01,1,2,0:04:56  ,0:04:56  ,0:04:32  ,181.59375,186.0,112.0699951171875,178.0,182.0,--,82,2023-05-20 15:44:18
5137,11,00:02:00.000,00:02:00.000,0.25,0,0,0:07:51  ,0:07:51  ,0:05:29  ,149.953125,176.0,93.37000122070312,157.0,180.0,--,26,2023-05-20 15:44:18
5138,12,00:05:00.000,00:05:00.000,0.78,30,0,0:06:25  ,0:06:25  ,0:06:03  ,174.796875,178.0,89.5,174.0,182.0,--,76,2023-05-20 15:44:18
5139,13,00:00:00.810,00:00:00.810,--,--,--,46:17:46  ,--,--,175.0,175.0,92.5,183.0,183.0,--,--,2023-05-20 15:44:18
5140,Summary,00:55:00.810,00:55:00.810,9.59,49,68,0:05:44  ,0:05:44  ,0:04:32  ,174.265625,186.0,100.34000244140626,162.0,182.0,--,801,2023-05-20 15:44:18
5141,1,00:01:14.477,00:01:14.000,0.19,--,--,0:06:42  ,0:06:39  ,0:06:36  ,148.75,167.0,100.2053255631036,147.0,149.0,--,17,2022-08-22 07:01:55
5142,2,00:00:12.936,00:00:12.936,0.06,--,--,0:03:31  ,0:03:31  ,0:02:41  ,188.921875,218.0,149.90834529062346,149.0,153.0,--,2,2022-08-22 07:01:55
5143,3,00:02:30.278,00:02:30.000,0.35,--,2,0:07:08  ,0:07:08  ,0:02:41  ,161.4375,218.0,86.65689861339185,157.0,169.0,--,35,2022-08-22 07:01:55
5144,4,00:00:12.192,00:00:12.192,0.06,--,--,0:03:21  ,0:03:21  ,0:02:32  ,163.3125,219.0,182.2806010769017,152.0,155.0,--,3,2022-08-22 07:01:55
5145,5,00:02:30.337,00:02:30.000,0.35,--,--,0:07:14  ,0:07:13  ,0:02:35  ,163.28125,221.0,84.65481912758682,158.0,170.0,--,37,2022-08-22 07:01:55
5146,6,00:00:10.673,00:00:10.673,0.02,--,--,0:07:26  ,0:07:26  ,0:02:40  ,119.359375,222.0,112.7070013974676,154.0,155.0,--,2,2022-08-22 07:01:55
5147,7,00:03:26.573,00:03:26.000,0.5,3,--,0:06:53  ,0:06:52  ,0:01:55  ,164.9375,226.0,88.04978393039018,149.0,156.0,--,48,2022-08-22 07:01:55
5148,8,00:03:22.453,00:03:21.000,0.5,--,7,0:06:44  ,0:06:42  ,0:06:13  ,160.671875,169.0,92.2268063335051,155.0,162.0,--,49,2022-08-22 07:01:55
5149,9,00:02:35.146,00:02:35.000,0.48,23,--,0:05:20  ,0:05:20  ,0:03:52  ,173.25,190.0,107.92794636137756,173.0,180.0,--,44,2022-08-22 07:01:55
5150,10,00:00:01.227,00:00:01.000,0.01,9,--,0:02:37  ,0:02:08  ,0:04:03  ,184.0,184.0,207.2924471898538,179.0,179.0,--,0,2022-08-22 07:01:55
5151,Summary,00:16:16.292,00:16:12.801,2.52,35,9,0:06:27  ,0:06:26  ,0:01:55  ,163.171875,226.0,94.68080124411996,157.0,180.0,--,237,2022-08-22 07:01:55
5152,1,00:03:08.512,00:03:08.000,0.5,--,--,0:06:17  ,0:06:16  ,0:05:08  ,153.234375,174.0,103.85467895352495,163.0,172.0,--,48,2022-09-03 15:46:21
5153,2,00:00:10.531,00:00:10.531,0.03,--,--,0:05:44  ,0:05:44  ,0:05:28  ,172.265625,174.0,101.04020333489868,170.0,170.0,--,2,2022-09-03 15:46:21
5154,Summary,00:03:19.043,00:03:18.531,0.53,--,--,0:06:15  ,0:06:14  ,0:05:08  ,154.28125,174.0,103.705770204725,163.0,172.0,--,50,2022-09-03 15:46:21
5155,1,00:03:35.914,00:03:35.000,0.5,--,12,0:07:11  ,0:07:10  ,0:06:22  ,158.78125,167.0,87.50668503104367,99.0,109.0,--,30,2022-08-19 07:03:57
5156,2,00:03:03.657,00:03:03.657,0.5,--,37,0:06:07  ,0:06:07  ,0:04:27  ,166.359375,182.0,98.18982685231038,108.0,120.0,--,33,2022-08-19 07:03:57
5157,3,00:03:17.751,00:03:17.000,0.5,6,--,0:06:35  ,0:06:34  ,0:06:16  ,165.34375,169.0,91.75183687772991,132.0,148.0,--,41,2022-08-19 07:03:57
5158,4,00:03:01.377,00:03:01.377,0.5,--,--,0:06:02  ,0:06:02  ,0:05:50  ,167.140625,173.0,98.9593926484509,152.0,156.0,--,46,2022-08-19 07:03:57
5159,5,00:03:00.676,00:03:00.000,0.5,--,--,0:06:01  ,0:06:00  ,0:02:53  ,165.5625,200.0,100.29027548925586,153.0,158.0,--,45,2022-08-19 07:03:57
5160,6,00:02:51.853,00:02:51.000,0.5,--,--,0:05:43  ,0:05:42  ,0:05:27  ,166.953125,170.0,104.5609673060753,153.0,157.0,--,44,2022-08-19 07:03:57
5161,7,00:01:08.772,00:01:08.772,0.18,--,--,0:06:23  ,0:06:23  ,0:05:41  ,167.59375,170.0,93.45849543045075,155.0,161.0,--,16,2022-08-19 07:03:57
5162,8,00:00:15.000,00:00:15.000,0.07,--,5,0:03:50  ,0:03:50  ,0:03:33  ,140.421875,199.0,185.5551334566596,157.0,160.0,--,3,2022-08-19 07:03:57
5163,9,00:03:00.000,00:03:00.000,0.42,8,--,0:07:11  ,0:07:11  ,0:03:24  ,156.78125,201.0,88.7861284653013,154.0,173.0,--,43,2022-08-19 07:03:57
5164,10,00:00:25.000,00:00:25.000,0.12,--,--,0:03:22  ,0:03:22  ,0:03:00  ,149.765625,210.0,197.74898523082945,148.0,157.0,--,7,2022-08-19 07:03:57
5165,11,00:03:00.000,00:03:00.000,0.41,6,--,0:07:23  ,0:07:23  ,0:03:00  ,163.796875,210.0,82.6735349295685,157.0,169.0,--,43,2022-08-19 07:03:57
5166,12,00:00:35.000,00:00:35.000,0.17,--,--,0:03:24  ,0:03:24  ,0:03:02  ,196.34375,205.0,149.37068439354493,146.0,151.0,--,9,2022-08-19 07:03:57
5167,13,00:03:00.000,00:03:00.000,0.45,--,10,0:06:40  ,0:06:40  ,0:03:09  ,164.6875,200.0,90.93383711851676,153.0,161.0,--,42,2022-08-19 07:03:57
5168,14,00:00:25.000,00:00:25.000,0.14,--,--,0:02:57  ,0:02:57  ,0:02:58  ,196.203125,208.0,172.351987437286,148.0,150.0,--,7,2022-08-19 07:03:57
5169,15,00:03:00.000,00:03:00.000,0.44,2,--,0:06:44  ,0:06:44  ,0:02:56  ,164.65625,210.0,89.99152249596698,153.0,158.0,--,40,2022-08-19 07:03:57
5170,16,00:00:15.000,00:00:15.000,0.09,--,--,0:02:54  ,0:02:54  ,0:02:52  ,190.203125,215.0,181.09061165078447,154.0,156.0,--,4,2022-08-19 07:03:57
5171,17,00:03:00.000,00:03:00.000,0.46,--,3,0:06:30  ,0:06:30  ,0:02:44  ,165.328125,218.0,92.861793594257,159.0,164.0,--,44,2022-08-19 07:03:57
5172,18,00:00:15.000,00:00:15.000,0.07,--,--,0:03:48  ,0:03:48  ,0:03:07  ,188.859375,208.0,138.8546320426905,162.0,163.0,--,4,2022-08-19 07:03:57
5173,19,00:03:00.000,00:03:00.000,0.48,2,--,0:06:18  ,0:06:18  ,0:02:52  ,164.875,210.0,96.04043640028746,162.0,174.0,--,47,2022-08-19 07:03:57
5174,20,00:00:25.000,00:00:25.000,0.15,--,--,0:02:48  ,0:02:48  ,0:02:45  ,198.484375,212.0,179.52446026529165,163.0,171.0,--,7,2022-08-19 07:03:57
5175,21,00:03:00.000,00:03:00.000,0.44,9,4,0:06:51  ,0:06:51  ,0:02:42  ,155.515625,213.0,93.75906604792524,160.0,175.0,--,45,2022-08-19 07:03:57
5176,22,00:00:35.000,00:00:35.000,0.17,--,--,0:03:27  ,0:03:27  ,0:02:51  ,198.828125,208.0,145.0987536836935,164.0,178.0,--,10,2022-08-19 07:03:57
5177,23,00:03:00.000,00:03:00.000,0.43,--,--,0:06:57  ,0:06:57  ,0:02:53  ,164.578125,200.0,87.3749156915567,169.0,184.0,--,48,2022-08-19 07:03:57
5178,24,00:00:25.000,00:00:25.000,0.13,--,--,0:03:08  ,0:03:08  ,0:02:30  ,201.796875,215.0,157.4652656794425,156.0,159.0,--,6,2022-08-19 07:03:57
5179,25,00:03:00.000,00:03:00.000,0.46,5,7,0:06:34  ,0:06:34  ,0:02:51  ,164.609375,205.0,92.398546264436,162.0,173.0,--,47,2022-08-19 07:03:57
5180,26,00:00:15.000,00:00:15.000,0.08,--,--,0:03:02  ,0:03:02  ,0:02:22  ,192.265625,219.0,170.95099172084517,160.0,168.0,--,3,2022-08-19 07:03:57
5181,27,00:03:00.000,00:03:00.000,0.43,7,4,0:07:03  ,0:07:03  ,0:02:23  ,164.859375,221.0,86.03696109965881,161.0,178.0,--,43,2022-08-19 07:03:57
5182,28,00:03:31.979,00:03:31.979,0.5,--,12,0:07:03  ,0:07:03  ,0:05:59  ,164.765625,167.0,85.89379622534997,162.0,169.0,--,51,2022-08-19 07:03:57
5183,29,00:01:08.360,00:01:08.000,0.16,22,--,0:06:55  ,0:06:53  ,0:05:52  ,165.921875,174.0,87.02375794741418,169.0,172.0,--,17,2022-08-19 07:03:57
5184,Summary,00:58:30.339,00:58:26.785,9.43,67,94,0:06:12  ,0:06:11  ,0:02:22  ,165.453125,221.0,96.8504577279283,150.0,184.0,--,825,2022-08-19 07:03:57
5185,1,00:06:46.975,00:06:42.000,1.0,19,7,0:06:47  ,0:06:42  ,0:04:47  ,170.15625,174.0,88.52999877929688,140.0,150.0,--,90,2023-12-10 10:26:42
5186,2,00:06:08.449,00:06:08.449,1.0,6,1,0:06:08  ,0:06:08  ,0:05:52  ,173.1875,178.0,93.69000244140624,148.0,154.0,--,87,2023-12-10 10:26:42
5187,3,00:05:58.539,00:05:58.000,1.0,0,8,0:05:58  ,0:05:58  ,0:05:50  ,173.59375,176.0,95.85999755859376,145.0,150.0,--,82,2023-12-10 10:26:42
5188,4,00:06:08.210,00:06:08.210,1.0,5,0,0:06:08  ,0:06:08  ,0:05:49  ,173.578125,178.0,93.7,149.0,152.0,--,86,2023-12-10 10:26:42
5189,5,00:05:58.540,00:05:58.000,1.0,0,3,0:05:58  ,0:05:58  ,0:05:49  ,173.859375,176.0,95.57999877929689,147.0,152.0,--,82,2023-12-10 10:26:42
5190,6,00:06:02.353,00:06:02.353,1.0,1,2,0:06:02  ,0:06:02  ,0:05:45  ,174.203125,177.0,95.47999877929688,147.0,157.0,--,83,2023-12-10 10:26:42
5191,7,00:06:08.217,00:06:08.000,1.0,6,0,0:06:08  ,0:06:08  ,0:05:53  ,173.796875,176.0,93.27000122070314,151.0,157.0,--,85,2023-12-10 10:26:42
5192,8,00:06:08.375,00:06:08.000,1.0,4,3,0:06:08  ,0:06:08  ,0:05:54  ,172.90625,177.0,94.00999755859377,149.0,153.0,--,84,2023-12-10 10:26:42
5193,9,00:06:04.989,00:06:04.989,1.0,1,7,0:06:04  ,0:06:04  ,0:05:43  ,172.78125,176.0,94.70999755859376,149.0,153.0,--,82,2023-12-10 10:26:42
5194,10,00:04:35.353,00:04:35.000,0.79,0,14,0:05:50  ,0:05:49  ,0:04:25  ,173.484375,176.0,99.17000122070311,145.0,152.0,--,59,2023-12-10 10:26:42
5195,11,00:00:27.706,00:00:27.000,0.07,1,0,0:06:12  ,0:06:03  ,0:05:51  ,173.359375,174.0,95.05,153.0,155.0,--,7,2023-12-10 10:26:42
5196,Summary,01:00:27.706,01:00:20.001,9.86,42,46,0:06:07  ,0:06:07  ,0:04:25  ,173.109375,178.0,94.22000122070312,147.0,157.0,--,828,2023-12-10 10:26:42
5197,1,00:05:29.286,00:05:29.000,1.0,--,45,0:05:29  ,0:05:29  ,0:04:58  ,167.953125,176.0,108.49004286092428,141.0,152.0,--,77,2022-07-01 07:03:00
5198,2,00:05:31.817,00:05:31.817,1.0,7,9,0:05:31  ,0:05:31  ,0:05:02  ,170.5,174.0,106.05429291335382,158.0,162.0,--,86,2022-07-01 07:03:00
5199,3,00:05:27.206,00:05:27.206,1.0,7,6,0:05:27  ,0:05:27  ,0:05:14  ,171.171875,176.0,107.1266667746216,161.0,165.0,--,84,2022-07-01 07:03:00
5200,4,00:05:15.334,00:05:15.334,1.0,2,5,0:05:15  ,0:05:15  ,0:05:08  ,172.4375,176.0,110.34399720467964,165.0,171.0,--,83,2022-07-01 07:03:00
5201,5,00:05:27.245,00:05:27.000,1.0,--,--,0:05:27  ,0:05:27  ,0:05:07  ,172.53125,176.0,106.26994807754257,167.0,169.0,--,83,2022-07-01 07:03:00
