,resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,average_speed,max_speed,average_cadence,average_watts,max_watts,weighted_average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score
181,2,98364076,Footing EF ,8031.1,3066,3098,59.0,Run,Run,0.0,8763176933,2023-03-23T10:39:16Z,2023-03-23T11:39:16Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,7,0,1,0,False,False,False,False,followers_only,False,g12934713,2.619,7.48,83.6,370.9,1021.0,374.0,1137.2,True,True,152.1,180.0,True,True,83.0,35.6,9404797343.0,9404797343,garmin_ping_265676613514,False,0,0,False,67.0
182,2,98364076,Footing EF ,7142.1,2736,2766,46.0,Run,Run,0.0,8750289998,2023-03-21T05:32:02Z,2023-03-21T06:32:02Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,8,0,1,0,False,False,False,False,followers_only,False,g12934713,2.61,4.122,85.4,343.1,551.0,346.0,938.6,True,True,143.0,173.0,True,True,83.0,37.0,9391318733.0,9391318733,garmin_ping_265338950605,False,0,0,False,31.0
183,2,98364076,Footing EF ,9557.8,3608,3617,58.0,Run,Run,0.0,8739516700,2023-03-19T08:55:05Z,2023-03-19T09:55:05Z,(GMT+01:00) Europe/Paris,3600.0,,,,1,7,0,1,0,False,False,False,False,followers_only,False,g12934713,2.649,4.306,84.1,360.0,612.0,362.0,1298.9,True,True,149.0,181.0,True,True,83.0,33.2,9379972462.0,9379972462,garmin_ping_265052429556,False,0,0,False,70.0
184,2,98364076,Footing EF ,6998.2,2708,2832,48.0,Run,Run,0.0,8727937223,2023-03-17T06:36:18Z,2023-03-17T07:36:18Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,4,0,1,0,False,False,False,False,followers_only,False,g11245838,2.584,3.732,84.1,321.0,501.0,319.0,869.4,True,True,142.4,166.0,True,True,83.0,37.4,9367722563.0,9367722563,garmin_ping_264739255564,False,0,0,False,35.0
185,2,98364076,Morning Run,8145.0,3181,3197,49.0,Run,Run,,8716689575,2023-03-15T05:33:25Z,2023-03-15T06:33:25Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,7,0,1,0,False,False,False,False,followers_only,False,g11245838,2.561,7.448,84.8,315.7,1049.0,321.0,1004.2,True,True,146.0,167.0,True,True,83.0,33.6,9355897797.0,9355897797,garmin_ping_264435794680,False,0,0,False,51.0
186,2,98364076,Footing EF ,6922.6,2701,2742,59.0,Run,Run,0.0,8711058564,2023-03-14T05:32:42Z,2023-03-14T06:32:42Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,6,0,1,0,False,False,False,False,everyone,False,g11245838,2.563,3.79,84.3,321.9,524.0,324.0,869.4,True,True,148.7,177.0,True,True,83.0,23.0,9349825467.0,9349825467,garmin_ping_264284162165,False,0,0,False,55.0
187,2,98364076,Mon premier semi Marathon !!,21164.8,6630,6649,96.0,Run,Run,1.0,8663198872,2023-03-05T09:08:24Z,2023-03-05T10:08:24Z,(GMT+01:00) Europe/Paris,3600.0,,,,4,12,4,69,0,False,False,False,False,everyone,False,g12358729,3.183,7.892,88.2,390.3,689.0,393.0,2587.5,True,True,159.6,189.0,True,True,63.6,28.0,9299547849.0,9299547849,garmin_ping_262923094458,False,2,0,False,206.0
188,2,98364076,Morning Run,9466.5,3423,3502,56.0,Run,Run,0.0,8645832839,2023-03-02T06:31:17Z,2023-03-02T07:31:17Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,6,0,1,0,False,False,False,False,everyone,False,g12358729,2.766,4.654,85.4,338.0,511.0,347.0,1157.0,True,True,148.5,175.0,True,True,83.0,38.0,9280875914.0,9280875914,garmin_ping_262445631311,False,0,0,False,68.0
189,2,98364076,Préparation Semi de Paris,14095.0,4777,4865,80.0,Run,Run,3.0,8629400476,2023-02-27T06:12:36Z,2023-02-27T07:12:36Z,(GMT+01:00) Europe/Paris,3600.0,,,,3,7,0,1,0,False,False,False,False,everyone,False,g12358729,2.951,4.174,87.1,368.3,512.0,378.0,1759.6,True,True,158.9,178.0,True,True,83.0,37.2,9263696584.0,9263696584,garmin_ping_261982757427,False,1,0,False,147.0
190,2,98364076,Sortie longue,15724.2,6000,6040,44.0,Run,Run,2.0,8618266738,2023-02-25T08:14:49Z,2023-02-25T09:14:49Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,7,0,1,0,False,False,False,False,everyone,False,g11245838,2.621,4.068,84.1,325.7,392.0,326.0,1954.4,True,True,150.0,160.0,True,True,83.0,39.0,9251905261.0,9251905261,garmin_ping_261689576413,False,0,0,False,133.0
191,2,98364076,Préparation Semi de Paris ,13352.5,4653,4681,71.0,Run,Run,0.0,8607640646,2023-02-23T05:15:07Z,2023-02-23T06:15:07Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,6,0,1,0,False,False,False,False,everyone,False,g11245838,2.87,4.564,85.8,349.7,492.0,362.0,1627.3,True,True,157.6,177.0,True,True,83.0,35.4,9240704927.0,9240704927,garmin_ping_261370201112,False,0,0,False,129.0
192,2,98364076,Préparation Semi de Paris ,16080.4,5432,5538,15.0,Run,Run,3.0,8593179415,2023-02-20T14:26:39Z,2023-02-20T15:26:39Z,(GMT+01:00) Europe/Paris,3600.0,,,,52,4,0,1,0,False,False,False,False,everyone,False,g12358729,2.96,4.34,87.3,359.0,444.0,363.0,1950.0,True,True,166.6,182.0,True,True,28.2,23.8,9225467175.0,9225467175,garmin_ping_260966843386,False,18,0,False,230.0
193,2,98364076,Sortie longue au soleil ☀️,16593.4,6004,6104,15.0,Run,Run,0.0,8575176024,2023-02-17T08:40:56Z,2023-02-17T09:40:56Z,(GMT+01:00) Europe/Paris,3600.0,,,,50,3,0,1,0,False,False,False,False,everyone,False,g12358729,2.764,3.892,86.9,338.7,718.0,340.0,2033.8,True,True,154.3,177.0,True,True,34.2,12.4,9206018439.0,9206018439,garmin_ping_260472401633,False,18,0,False,157.0
194,2,98364076,Morning Run,7405.8,2704,2732,6.0,Run,Run,0.0,8569765490,2023-02-16T08:51:29Z,2023-02-16T09:51:29Z,(GMT+01:00) Europe/Paris,3600.0,,,,14,2,0,1,0,False,False,False,False,everyone,False,g12358729,2.739,3.916,86.5,335.6,425.0,333.0,907.5,True,True,149.8,161.0,True,True,-5.4,-9.4,9200033035.0,9200033035,garmin_ping_260319805059,False,7,0,False,60.0
195,2,98364076,Préparation Semi de Paris ,12937.2,4443,4475,63.0,Run,Run,0.0,8557887761,2023-02-14T05:16:46Z,2023-02-14T06:16:46Z,(GMT+01:00) Europe/Paris,3600.0,,,,2,2,0,1,0,False,False,False,False,everyone,False,g11245838,2.912,4.27,87.1,356.2,509.0,366.0,1582.6,True,True,158.5,178.0,True,True,83.0,38.2,9186902428.0,9186902428,garmin_ping_259995459541,False,1,0,False,131.0
196,2,98364076,Morning Run,8155.3,3068,3072,21.0,Run,Run,,8552688653,2023-02-13T06:23:55Z,2023-02-13T07:23:55Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,g11245838,2.658,6.072,85.3,317.9,689.0,321.0,975.4,True,True,146.0,183.0,True,True,83.0,35.2,9181135281.0,9181135281,garmin_ping_259847004520,False,0,0,False,52.0
197,2,98364076,Morning Run,8655.1,3262,3290,22.0,Run,Run,,8547142084,2023-02-12T09:17:05Z,2023-02-12T10:17:05Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,g11245838,2.653,5.954,86.2,320.6,657.0,322.0,1045.9,True,True,154.0,180.0,True,True,83.2,39.6,9174860042.0,9174860042,garmin_ping_259706522935,False,0,0,False,81.0
198,2,98364076,Morning Run,6059.5,2341,2387,43.0,Run,Run,,8540985790,2023-02-11T08:35:14Z,2023-02-11T09:35:14Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,g11245838,2.588,4.912,85.6,320.9,535.0,319.0,751.3,True,True,148.0,165.0,True,True,83.0,35.8,9167978314.0,9167978314,garmin_ping_259547194530,False,0,0,False,44.0
199,2,98364076,Evening Run,9758.1,3549,3616,59.0,Run,Run,,8533481055,2023-02-09T17:39:38Z,2023-02-09T18:39:38Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,g11245838,2.75,5.082,87.0,338.7,548.0,345.0,1202.0,True,True,152.4,174.0,True,True,83.0,35.8,9159643193.0,9159643193,garmin_ping_259314825414,False,0,0,False,81.0
200,2,98364076,Morning Run,6150.1,2406,2452,46.0,Run,Run,,8518928284,2023-02-07T06:21:25Z,2023-02-07T07:21:25Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.556,3.8,85.0,318.9,474.0,319.0,767.2,True,True,143.3,163.0,True,True,83.0,37.4,9143582511.0,9143582511,garmin_ping_258931643157,False,0,0,False,30.0
201,2,98364076,Sortie Longue,13578.1,4861,5000,49.0,Run,Run,0.0,8507747440,2023-02-05T08:19:45Z,2023-02-05T09:19:45Z,(GMT+01:00) Europe/Paris,3600.0,,,,8,1,0,1,0,False,False,False,False,everyone,False,g11245838,2.793,4.792,85.8,346.9,534.0,348.0,1686.5,True,True,156.9,178.0,True,True,61.0,40.2,9131077663.0,9131077663,garmin_ping_258630804006,False,2,0,False,142.0
202,2,98364076,Morning Run,11281.3,3966,3996,59.0,Run,Run,,8496838985,2023-02-03T06:40:07Z,2023-02-03T07:40:07Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,g11245838,2.845,4.658,86.8,352.3,530.0,360.0,1397.1,True,True,151.7,172.0,True,True,83.0,35.4,9118849282.0,9118849282,garmin_ping_258321993237,False,0,0,False,82.0
203,2,98364076,Préparation Semi de Paris ,13039.0,4686,4779,61.0,Run,Run,3.0,8480394909,2023-01-31T06:30:34Z,2023-01-31T07:30:34Z,(GMT+01:00) Europe/Paris,3600.0,,,,1,1,0,1,0,False,False,False,False,everyone,False,g12358729,2.783,5.496,85.0,338.1,610.0,353.0,1584.2,True,True,161.7,183.0,True,True,83.0,35.8,9099574016.0,9099574016,garmin_ping_257868279199,False,1,0,False,161.0
204,2,98364076,Morning Run,6782.9,2704,2748,35.0,Run,Run,,8474909471,2023-01-30T05:31:06Z,2023-01-30T06:31:06Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.508,3.46,84.9,309.4,492.0,310.0,836.7,True,True,139.6,164.0,True,True,83.0,37.2,9093521777.0,9093521777,garmin_ping_257700675288,False,0,0,False,25.0
205,2,98364076,Morning Run,8549.5,2890,2929,25.0,Run,Run,3.0,8464154946,2023-01-28T09:24:58Z,2023-01-28T10:24:58Z,(GMT+01:00) Europe/Paris,3600.0,,,,9,1,0,1,0,False,False,False,False,everyone,False,g12358729,2.958,4.528,85.5,361.8,540.0,382.0,1045.5,True,True,164.0,189.0,True,True,83.0,37.4,9081413697.0,9081413697,garmin_ping_257421475142,False,6,0,False,108.0
206,2,98364076,Morning Run,6890.6,2744,2776,48.0,Run,Run,,8453347649,2023-01-26T05:32:09Z,2023-01-26T06:32:09Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.511,3.61,84.2,312.6,480.0,314.0,857.7,True,True,142.8,164.0,True,True,71.4,24.8,9069473506.0,9069473506,garmin_ping_257105121374,False,0,0,False,35.0
207,2,98364076,Préparation Semi de Paris ,13988.2,4933,4965,76.0,Run,Run,0.0,8442344765,2023-01-24T05:16:58Z,2023-01-24T06:16:58Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,g12358729,2.836,5.164,85.9,346.2,589.0,363.0,1708.0,True,True,159.0,181.0,True,True,73.8,25.4,9057390971.0,9057390971,garmin_ping_256807705824,False,0,0,False,153.0
208,2,98364076,Morning Run,7122.5,2815,2840,50.0,Run,Run,,8437162197,2023-01-23T05:33:19Z,2023-01-23T06:33:19Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.53,3.548,84.1,315.0,466.0,315.0,886.8,True,True,141.8,157.0,True,True,72.2,23.8,9051670472.0,9051670472,garmin_ping_256652368017,False,0,0,False,33.0
209,2,98364076,Lunch Walk,662.9,489,489,27.0,Walk,Walk,,8432292126,2023-01-22T10:48:25Z,2023-01-22T11:48:25Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g11245838,1.356,1.95,59.2,,,,,,True,109.9,130.0,True,True,149.6,117.2,9046192650.0,9046192650,garmin_ping_256527322793,False,0,0,False,1.0
210,2,98364076,Afternoon Walk,749.3,525,630,42.0,Walk,Walk,,8428508855,2023-01-21T15:35:35Z,2023-01-21T16:35:35Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g11245838,1.427,2.037,59.2,,,,,,True,123.1,139.0,True,True,74.4,43.4,9041947708.0,9041947708,garmin_ping_256413893166,False,0,0,False,1.0
211,2,98364076,Sortie Longue ,13016.4,4803,5057,63.0,Run,Run,0.0,8428508494,2023-01-21T14:09:51Z,2023-01-21T15:09:51Z,(GMT+01:00) Europe/Paris,3600.0,,,,8,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.71,4.104,85.1,341.4,491.0,343.0,1639.9,True,True,156.0,180.0,True,True,76.6,4.2,9041946921.0,9041946921,garmin_ping_256413881348,False,2,0,False,130.0
212,2,98364076,Footing EF ,7055.0,2751,2819,48.0,Run,Run,0.0,8421021702,2023-01-20T06:29:25Z,2023-01-20T07:29:25Z,(GMT+01:00) Europe/Paris,3600.0,,,,2,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.565,4.016,85.4,317.5,631.0,323.0,873.4,True,True,144.5,180.0,True,True,68.0,23.8,9033641919.0,9033641919,garmin_ping_256212634930,False,0,0,False,40.0
213,2,98364076,Préparation Semi de Paris,12020.8,4283,4442,60.0,Run,Run,3.0,8410358891,2023-01-18T05:16:49Z,2023-01-18T06:16:49Z,(GMT+01:00) Europe/Paris,3600.0,,,,2,0,0,1,0,False,False,False,False,everyone,False,g12358729,2.807,5.816,87.3,344.0,535.0,352.0,1473.5,True,True,157.8,182.0,True,True,74.2,22.8,9021883596.0,9021883596,garmin_ping_255911669654,False,0,0,False,129.0
214,2,98364076,Footing EF ,8534.9,3443,3505,61.0,Run,Run,0.0,8399596688,2023-01-16T05:16:39Z,2023-01-16T06:16:39Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.479,6.264,83.7,313.8,756.0,317.0,1080.4,True,True,145.6,180.0,True,True,71.0,23.4,9010028189.0,9010028189,garmin_ping_255604171408,False,0,0,False,52.0
215,2,98364076,Footing EF ,7849.3,3069,3073,67.0,Run,Run,0.0,8388735079,2023-01-14T08:38:15Z,2023-01-14T09:38:15Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.558,6.436,83.4,323.1,903.0,330.0,991.6,True,True,150.1,181.0,True,True,73.8,24.2,8997824293.0,8997824293,garmin_ping_255322704536,False,0,0,False,63.0
216,2,98364076,Morning Run,7729.6,2821,2881,57.0,Run,Run,0.0,8367378156,2023-01-10T06:28:33Z,2023-01-10T07:28:33Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g12358729,2.74,5.724,85.9,330.7,609.0,334.0,933.0,True,True,148.2,172.0,True,True,83.0,36.8,8974227292.0,8974227292,garmin_ping_254719413894,False,0,0,False,50.0
217,2,98364076,Footing EF ,4687.3,1798,1806,45.0,Run,Run,0.0,8361986079,2023-01-09T06:01:54Z,2023-01-09T07:01:54Z,(GMT+01:00) Europe/Paris,3600.0,,,,2,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.607,4.006,84.1,314.5,457.0,320.0,565.5,True,True,143.3,161.0,True,True,83.0,38.6,8968251667.0,8968251667,garmin_ping_254558805681,False,0,0,False,22.0
218,2,98364076,Footing EF ,9716.5,3601,3681,64.0,Run,Run,2.0,8351364253,2023-01-07T09:35:37Z,2023-01-07T10:35:37Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,2,0,False,False,False,False,everyone,False,g11245838,2.698,3.88,85.5,325.8,494.0,325.0,1173.3,True,True,152.7,180.0,True,True,83.6,39.8,8956257470.0,8956257470,garmin_ping_254282488394,False,0,0,False,86.0
219,2,98364076,Variations d'allure ,10832.0,3872,3878,63.0,Run,Run,0.0,8340333463,2023-01-05T05:22:42Z,2023-01-05T06:22:42Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,g11245838,2.798,5.384,85.4,337.8,598.0,350.0,1308.0,True,True,156.9,183.0,True,True,83.0,36.0,8943928269.0,8943928269,garmin_ping_253964410511,False,0,0,False,106.0
220,2,98364076,Morning Run,6377.0,2471,2478,47.0,Run,Run,,8334994778,2023-01-04T05:43:54Z,2023-01-04T06:43:54Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.581,7.29,83.6,308.1,854.0,316.0,761.3,True,True,147.2,172.0,True,True,83.0,34.4,8937995997.0,8937995997,garmin_ping_253811996018,False,0,0,False,42.0
221,2,98364076,Footing EF ,7084.5,2706,2715,47.0,Run,Run,0.0,8326204789,2023-01-02T14:51:57Z,2023-01-02T15:51:57Z,(GMT+01:00) Europe/Paris,3600.0,,,,1,1,0,1,0,False,False,False,False,everyone,False,g11245838,2.618,4.394,84.3,315.0,557.0,323.0,852.4,True,True,151.0,174.0,True,True,83.0,31.4,8927695528.0,8927695528,garmin_ping_253558603462,False,0,0,False,58.0
222,2,98364076,Footing,7719.9,2700,2713,33.9,Run,Run,0.0,8307828414,2022-12-29T16:07:59Z,2022-12-29T17:07:59Z,(GMT+01:00) Europe/Paris,3600.0,,,,3,1,0,1,0,False,False,False,False,everyone,False,g11245838,2.859,4.182,85.4,,,,,,True,158.0,180.0,True,True,77.3,32.1,8906827282.0,8906827282,garmin_ping_252993432213,False,2,0,False,80.0
223,2,98364076,Morning Run,6666.4,2508,2508,45.6,Run,Run,,8300734938,2022-12-28T05:30:32Z,2022-12-28T06:30:32Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.658,6.584,84.9,,,,,,True,147.7,173.0,True,True,77.3,32.1,8898841661.0,8898841661,garmin_ping_252783439887,False,0,0,False,45.0
224,2,98364076,Footing EF ,7067.7,2729,2739,47.2,Run,Run,0.0,8291628460,2022-12-26T06:29:36Z,2022-12-26T07:29:36Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.59,4.457,84.7,,,,,,True,143.9,161.0,True,True,77.3,32.1,8888523752.0,8888523752,garmin_ping_252507195719,False,0,0,False,38.0
225,2,98364076,Morning Run,10212.0,3606,3673,41.7,Run,Run,,8284784034,2022-12-24T08:30:29Z,2022-12-24T09:30:29Z,(GMT+01:00) Europe/Paris,3600.0,,,,1,1,0,1,0,False,False,False,False,everyone,False,g11245838,2.832,7.326,85.5,,,,,,True,155.3,172.0,True,True,59.2,36.5,8880693228.0,8880693228,garmin_ping_252269394148,False,0,0,False,97.0
226,2,98364076,Morning Run,7131.8,2758,2804,55.1,Run,Run,,8277192831,2022-12-22T05:28:29Z,2022-12-22T06:28:29Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.586,4.943,84.0,,,,,,True,143.0,171.0,True,True,89.6,32.2,8872198452.0,8872198452,garmin_ping_251992771280,False,0,0,False,39.0
227,2,98364076,Footing EF ,7796.1,3104,3108,67.6,Run,Run,0.0,8269216152,2022-12-20T05:31:05Z,2022-12-20T06:31:05Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.512,6.46,84.3,,,,,,True,144.3,164.0,True,True,91.0,29.8,8863298672.0,8863298672,garmin_ping_251729208518,False,0,0,False,45.0
228,2,98364076,Morning Run,6953.9,2715,2719,45.2,Run,Run,,8265472762,2022-12-19T05:29:51Z,2022-12-19T06:29:51Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.561,5.38,85.1,,,,,,True,146.3,166.0,True,True,75.4,32.2,8859116655.0,8859116655,garmin_ping_251594882315,False,0,0,False,46.0
229,2,98364076,VMA 2 * 5 * (1'/1'),8796.6,3298,3360,46.6,Run,Run,0.0,8259343525,2022-12-17T14:44:26Z,2022-12-17T15:44:26Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.667,6.303,82.9,,,,,,True,157.1,185.0,True,True,82.3,32.1,8852095325.0,8852095325,garmin_ping_251393677345,False,0,0,False,95.0
230,2,98364076,Seuil 4 * (4'/2'),9684.0,3455,3463,55.0,Run,Run,0.0,8242333777,2022-12-13T05:29:23Z,2022-12-13T06:29:23Z,(GMT+01:00) Europe/Paris,3600.0,,,,1,1,0,1,0,False,False,False,False,everyone,False,g11245838,2.803,4.589,85.3,,,,,,True,154.5,186.0,True,True,75.5,32.1,8833021742.0,8833021742,garmin_ping_250834558743,False,1,0,False,88.0
231,2,98364076,"VMA : 12 * (45""/45"")",8314.8,2885,2918,38.3,Run,Run,0.0,8230408322,2022-12-10T09:01:50Z,2022-12-10T10:01:50Z,(GMT+01:00) Europe/Paris,3600.0,,,,5,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.882,5.877,83.8,,,,,,True,162.0,186.0,True,True,59.2,38.8,8819522961.0,8819522961,garmin_ping_250458289795,False,3,0,False,100.0
232,2,98364076,"Seuil 4 * (3'/1'30"")",7894.3,2934,2945,34.4,Run,Run,0.0,8213208536,2022-12-06T05:18:59Z,2022-12-06T06:18:59Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,g11245838,2.691,6.026,84.2,,,,,,True,151.5,183.0,True,True,75.4,32.1,8799707411.0,8799707411,garmin_ping_249916590116,False,0,0,False,64.0
233,2,98364076,Footing EF ,7149.4,2712,2736,45.9,Run,Run,0.0,8209221185,2022-12-05T05:46:28Z,2022-12-05T06:46:28Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.636,5.493,85.6,,,,,,True,146.6,169.0,True,True,75.4,32.1,8795234619.0,8795234619,garmin_ping_249784457289,False,0,0,False,46.0
234,2,98364076,Footing EF ,13125.8,4504,4588,37.0,Run,Run,0.0,8202468067,2022-12-03T14:41:45Z,2022-12-03T15:41:45Z,(GMT+01:00) Europe/Paris,3600.0,,,,14,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.914,4.908,85.6,,,,,,True,156.4,184.0,True,True,81.0,32.1,8787494313.0,8787494313,garmin_ping_249574193128,False,5,0,False,131.0
235,2,98364076,Footing EF ,7154.4,2719,2725,46.4,Run,Run,0.0,8192050194,2022-12-01T05:20:55Z,2022-12-01T06:20:55Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.631,4.852,84.8,,,,,,True,145.6,178.0,True,True,75.4,32.1,8775828818.0,8775828818,garmin_ping_249258405973,False,0,0,False,44.0
236,2,98364076,"Seuil 5 * (2'/1'30"")",8102.4,2908,2922,45.5,Run,Run,0.0,8187691079,2022-11-30T05:17:42Z,2022-11-30T06:17:42Z,(GMT+01:00) Europe/Paris,3600.0,,,,2,1,0,1,0,False,False,False,False,everyone,False,g11245838,2.786,5.26,85.2,,,,,,True,155.8,193.0,True,True,77.3,32.1,8770947066.0,8770947066,garmin_ping_249128404022,False,1,0,False,77.0
237,2,98364076,Footing EF ,8075.5,3064,3106,43.5,Run,Run,0.0,8178736868,2022-11-28T05:16:18Z,2022-11-28T06:16:18Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.636,6.274,84.6,,,,,,True,148.5,176.0,True,True,75.4,32.1,8760990096.0,8760990096,garmin_ping_248857887299,False,0,0,False,57.0
238,2,98364076,Footing EF ,4863.9,1798,1816,39.9,Run,Run,0.0,8151539610,2022-11-22T05:33:43Z,2022-11-22T06:33:43Z,(GMT+01:00) Europe/Paris,3600.0,,,,3,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.705,5.054,86.2,,,,,,True,144.2,163.0,True,True,75.4,39.1,8730285399.0,8730285399,garmin_ping_248082337128,False,2,0,False,26.0
239,2,98364076,Morning Run,8073.4,2966,2969,29.1,Run,Run,,8147378706,2022-11-21T05:05:12Z,2022-11-21T06:05:12Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,g11245838,2.722,5.198,85.5,,,,,,True,146.4,172.0,True,True,75.4,32.1,8725598365.0,8725598365,garmin_ping_247948338083,False,0,0,False,49.0
240,2,98364076,Footing actif,8655.7,3001,3007,42.0,Run,Run,0.0,8138415031,2022-11-19T09:32:45Z,2022-11-19T10:32:45Z,(GMT+01:00) Europe/Paris,3600.0,,,,4,1,0,1,0,False,False,False,False,everyone,False,g11245838,2.884,7.477,85.0,,,,,,True,155.7,181.0,True,True,77.3,32.1,8715311415.0,8715311415,garmin_ping_247711333957,False,1,0,False,78.0
241,2,98364076,Session VMA,8700.2,3144,3165,33.0,Run,Run,0.0,8133631643,2022-11-18T05:03:27Z,2022-11-18T06:03:27Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.767,6.772,84.9,,,,,,True,153.9,183.0,True,True,75.4,32.1,8709907010.0,8709907010,garmin_ping_247561084754,False,0,0,False,78.0
242,2,98364076,Footing EF ,7135.6,2681,2718,2.8,Run,Run,0.0,8125072053,2022-11-16T07:57:02Z,2022-11-16T08:57:02Z,(GMT+01:00) Europe/Paris,3600.0,,,,10,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.662,5.634,85.5,,,,,,True,151.8,160.0,True,True,12.5,9.6,8700313339.0,8700313339,garmin_ping_247320109698,False,7,0,False,63.0
243,2,98364076,Seuil 10 * (1'/1'),8415.8,3000,3006,4.5,Run,Run,0.0,8120272322,2022-11-15T08:03:13Z,2022-11-15T09:03:13Z,(GMT+01:00) Europe/Paris,3600.0,,,,19,1,0,1,0,False,False,False,False,everyone,False,g11245838,2.805,5.01,85.6,,,,,,True,153.5,181.0,True,True,12.9,9.6,8694903023.0,8694903023,garmin_ping_247189420763,False,10,0,False,76.0
244,2,98364076,"VMA : 10 * (45""/45"")",7322.1,2572,2590,5.2,Run,Run,0.0,8109966323,2022-11-13T07:01:19Z,2022-11-13T08:01:19Z,(GMT+01:00) Europe/Paris,3600.0,,,,19,0,0,1,0,False,False,False,False,everyone,False,g11245838,2.847,5.632,85.1,,,,,,True,155.8,182.0,True,True,14.7,9.8,8683161681.0,8683161681,garmin_ping_246911651520,False,12,0,False,72.0
